Cl C C C Br . S c 1 c c c c ( Cl ) c 1 	Cl C C C S c 1 c c c c ( Cl ) c 1
Cl C C C Br . S c 1 c c c ( Br ) c c 1 	Cl C C C S c 1 c c c ( Br ) c c 1
C c 1 c c c ( S ) c c 1 C . Cl C C C Br 	C c 1 c c c ( S C C C Cl ) c c 1 C
C O C ( = O ) c 1 c c ( C ) o c 1 C 	C c 1 c c ( C O ) c ( C ) o 1
C O c 1 c c c c c 1 - c 1 c n c o 1 	O c 1 c c c c c 1 - c 1 c n c o 1
C O c 1 c ( F ) c c c c 1 I 	O c 1 c ( F ) c c c c 1 I
C I . O c 1 c c c c c 1 - n 1 n c n n 1 	C N 1 C = N N ( c 2 c c c c c 2 O ) N 1
C O c 1 c c c c c 1 - c 1 c n [nH] c 1 	O c 1 c c c c c 1 - c 1 c n [nH] c 1
C C ( C ) C O C ( = O ) Cl . N # C [S-] 	C C ( C ) C O C ( = O ) N = C = S
C O C 1 = C C C ( O C ) O 1 	C O C 1 C C C ( O C ) O 1
C C 1 O C C C 1 = O . N C C S 	C C 1 O C C C 1 2 N C C S 2
O C C # C c 1 n c c c n 1 	O C C C c 1 n c c c n 1
C # C C C O . Cl c 1 c c n c ( Cl ) n 1 	O C C C # C c 1 c c n c ( Cl ) n 1
C C = C C O . Cl c 1 c c c c ( I ) c 1 	C C ( C C = O ) c 1 c c c c ( Cl ) c 1
Br Br . O = C 1 C C c 2 c c c c c 2 N 1 	O = C 1 C C c 2 c c c c ( Br ) c 2 N 1
O = C 1 C C c 2 c c c c ( Br ) c 2 N 1 	Br c 1 c c c c 2 c 1 N C C C 2
C N ( C ) c 1 n c c c c 1 C # N 	C N ( C ) c 1 n c c c c 1 C N
C O C ( = O ) C C Br . O C C C C O 	C O C ( = O ) C O C C C C O
O = C c 1 c c c ( C = O ) c c 1 	O = C c 1 c c c ( C O ) c c 1
C C # N . Cl C c 1 c c c ( C Cl ) c c 1 	N # C C C c 1 c c c ( C Cl ) c c 1
C S C # N . C c 1 c c c c ( O ) c 1 	C c 1 c c c ( C # N ) c ( O ) c 1
C C O . N c 1 n c c c c 1 C ( = O ) O 	C C O C ( = O ) c 1 c c c n c 1 N
C C O C ( = O ) c 1 c c c n c 1 N 	N c 1 n c c c c 1 C O
C [C@H] ( C O ) c 1 c c c c c 1 	C C ( C O ) c 1 c c c c c 1
c 1 c c c 2 c c 3 c c c c c 3 c c 2 c 1 	C C = C C C C C C C
C N 1 C C N C C 1 . O = C ( Cl ) Cl 	C N 1 C C N ( C = O ) C C 1
C N ( C ) c 1 c c c c ( O ) c 1 . I I 	C N ( C ) c 1 c c c ( I ) c ( O ) c 1
C # C C O . C 1 = C O C C C 1 	C # C C O C 1 C C C C O 1
C c 1 c c c c ( C ) c 1 N = C = O . N O 	C c 1 c c c c ( C ) c 1 N C ( = O ) N O
N O . O = C ( Cl ) O c 1 c c c c c 1 	O = C ( N O ) O c 1 c c c c c 1
C C ( N ) = S . N # C c 1 c c c c n 1 	N C ( = S ) c 1 c c c c n 1
O C C Br . O c 1 c c c ( Br ) c c 1 	O C C O c 1 c c c ( Br ) c c 1
O C C Br . O c 1 c c c c ( Br ) c 1 	O C C O c 1 c c c c ( Br ) c 1
O C C Br . O c 1 c c c c c 1 Br 	O C C O c 1 c c c c c 1 Br
C C ( C ) Br . N # C C c 1 c c c s 1 	C C ( C ) C ( C # N ) c 1 c c c s 1
Br Br . C C ( = O ) N c 1 c c c c c 1 	C C ( = O ) N c 1 c c c ( Br ) c c 1
N # C c 1 c c ( C = O ) c s 1 	N # C c 1 c c ( C O ) c s 1
N # C c 1 c s c ( C = O ) c 1 . N O 	N # C c 1 c s c ( C = N O ) c 1
C N ( C ) C = O . C c 1 c c s c 1 C # N 	C c 1 c c ( C = O ) s c 1 C # N
C c 1 c c ( C = O ) s c 1 C # N 	C c 1 c c ( C O ) s c 1 C # N
N # C c 1 c ( N ) s c ( C = O ) c 1 Cl 	N # C c 1 c s c ( C = O ) c 1 Cl
N # C c 1 c s c ( C = O ) c 1 Cl 	N # C c 1 c s c ( C O ) c 1 Cl
C N ( C ) C = O . C n 1 c c c c 1 C # N 	C n 1 c ( C # N ) c c c 1 C = O
C 1 C C N C 1 . C = C C # N 	N # C C C N 1 C C C C 1
C = C C ( = O ) O C C # N . C C N C C 	C C N ( C C ) C C C ( = O ) O C C # N
C 1 C O C C N 1 . N # C C C C Br 	N # C C C C N 1 C C O C C 1
N O . O = C 1 C C C c 2 c c c c c 2 1 	O N = C 1 C C C c 2 c c c c c 2 1
O = C 1 C C C c 2 c c c c c 2 N 1 	c 1 c c c 2 c ( c 1 ) C C C C N 2
O = C 1 C S c 2 c c c c c 2 N 1 	c 1 c c c 2 c ( c 1 ) N C C S 2
C # C C ( C ) ( C ) N c 1 c c c c c 1 	C C 1 ( C ) C = C c 2 c c c c c 2 N 1
C C 1 ( C ) C = C c 2 c c c c c 2 N 1 	C = C c 1 c c c c 2 c c [nH] c 1 2
Cl c 1 c c c c 2 n c c c c 1 2 	Cl c 1 c c c c 2 c 1 C C C N 2
O C c 1 c c c 2 c c c c c 2 n 1 	O C C 1 C C c 2 c c c c c 2 N 1
C C ( C ) = O . c 1 c s c n 1 	C C ( C ) ( O ) c 1 n c c s 1
C = C C N . O c 1 c c c ( O ) c c 1 	C 1 = C c 2 c c c c c 2 O N 1
C = C O C C C N . O c 1 c c c c c 1 	C 1 = C c 2 c c c c c 2 O N 1
C O c 1 c c c ( O ) c c 1 . N C C C O 	C 1 = C c 2 c c c c c 2 O N 1
C = C C c 1 c c c c c 1 O . N C C N 	C 1 = C c 2 c c c c c 2 O N 1
N # C C C C C C ( = O ) O 	N C C C C C C ( = O ) O
C N c 1 c c c c c 1 . [Li] C C C C 	C # C C N ( C ) c 1 c c c c c 1
O = C ( C C C Cl ) c 1 c c c s 1 	O C ( C C C Cl ) c 1 c c c s 1
O = C ( C C C Cl ) c 1 c c c c c 1 	O C ( C C C Cl ) c 1 c c c c c 1
O = C c 1 c c s c 1 . O C C C Cl 	O C C C C ( O ) c 1 c c s c 1
O = C c 1 c c c c n 1 . O C C C Cl 	O C C C C ( O ) c 1 c c c c n 1
C N ( C ) C = O . F c 1 c c c c c 1 I 	O = C c 1 c c c c ( I ) c 1 F
C O C ( = O ) c 1 c c c ( O C ) n c 1 	C O c 1 c c c ( C ( = O ) O ) c n 1
C 1 C C N C C 1 . C C ( = O ) O C C Br 	C C O C ( = O ) C N 1 C C C C C 1
C C O C ( = O ) C O c 1 c c c n c 1 	O = C ( O ) C O c 1 c c c n c 1
C 1 C O C C N 1 . C C ( = O ) O C C Br 	C C O C ( = O ) C N 1 C C O C C 1
C O C ( = O ) C N C ( C ) ( C ) C 	C C ( C ) ( C ) N C C ( = O ) O
C C O C ( = O ) C 1 C C C N ( C ) C 1 	C N 1 C C C C ( C ( = O ) O ) C 1
C O C ( = O ) C C C C # C C I 	C C # C C C C C ( = O ) O C
N C ( = S ) N N = C 1 C C C C 1 	N c 1 n [nH] c 2 c 1 C C C 2
C C ( C ) c 1 c c c c c 1 O . C I 	C O c 1 c c c c c 1 C ( C ) C
C O c 1 c c c ( C = O ) c c 1 C ( C ) C 	C O c 1 c c c ( C O ) c c 1 C ( C ) C
C # C C Br . C 1 C O C C N 1 	C # C C N 1 C C O C C 1
C O C ( C ) ( O C ) O C . Cl Cl 	C O C ( C Cl ) ( O C ) O C
C O C ( C ) ( O C ) O C . Cl Cl 	C O C ( C Cl ) ( O C ) O C
C C O C ( C ) ( O C C ) O C C . Cl Cl 	C O C ( C Cl ) ( O C ) O C
C 1 C C O C 1 . O C C N 1 C C C C 1 	C O C O C C N 1 C C C C 1
O = C O . O C C N 1 C C C C 1 	O = C O C C N 1 C C C C 1
C 1 C C N C 1 . C = C C ( = O ) O C 	C O C ( = O ) C C N 1 C C C C 1
Br C C 1 C C C O 1 . C 1 C O C C N 1 	C 1 C O C ( C N 2 C C O C C 2 ) C 1
O c 1 c c c ( O ) c ( O ) c 1 O 	O c 1 c c c c ( O ) c 1 O
N C C C C [C@H] ( N ) C ( = O ) O 	N C C C C [C@H] ( N ) C ( = O ) O
Br c 1 c c c ( Br ) n c 1 . C O 	C O c 1 c c c ( Br ) c n 1
C O . O = C ( O ) C 1 C = C C C = C 1 	C O C ( = O ) C 1 C = C C C = C 1
C I . C c 1 c ( O ) c c c ( Cl ) c 1 N 	C O c 1 c c c ( Cl ) c ( N ) c 1 C
C O P ( = O ) ( O C ) C ( = O ) C C N O 	O = C ( C C N O ) P ( = O ) ( O ) O
C C O P ( = O ) ( C O C C N O ) O C C 	O = P ( O ) ( O ) C O C C N O
C C ( C ) C ( = O ) Cl . N # C C C # N 	C C ( C ) C ( O ) = C ( C # N ) C # N
C C ( C ) N C 1 C C C C C 1 . N # C C O 	C C ( C ) N ( C C # N ) C 1 C C C C C 1
Br . N c 1 c c c c 2 c n c c c 1 2 	Br c 1 c c c c 2 c n c c c 1 2
C C N ( C C ) C ( = O ) Cl . N # C [S-] 	C C N ( C C ) C ( = O ) S C # N
C C O C ( = O ) c 1 c c c c ( O ) c 1 	C C O C ( = O ) c 1 c c c c c 1
N # C c 1 c c c ( C O ) c c 1 	N C c 1 c c c ( C O ) c c 1
C = C C C C C ( C = C ) N C C ( = O ) O 	O = C ( O ) C N C 1 = C C C C C 1
C = C C C C C ( C = C ) N C C ( = O ) O 	O = C ( O ) C N C 1 = C C C C C 1
C = C C C C C ( C = C ) N C C ( = O ) O 	O = C ( O ) C N C 1 = C C C C C 1
C c 1 c ( Cl ) c c c c 1 Cl . [OH-] 	C c 1 c ( O ) c c c c 1 Cl
C c 1 c ( Cl ) c c c c 1 Cl . [OH-] 	C c 1 c ( O ) c c c c 1 Cl
C O c 1 c c c c ( Cl ) c 1 C 	C c 1 c ( O ) c c c c 1 Cl
C O . O = C ( O ) C c 1 c c c c c 1 Br 	C O C ( = O ) C c 1 c c c c c 1 Br
C = O . C N 1 C C C C 1 . [BH3-] C # N 	C N 1 C C C ( N ( C ) C ) C 1
C # C C Br . O = C 1 C C C N 1 	C # C C N 1 C C C C 1 = O
C C ( = O ) C = O . N c 1 c c c n c 1 N 	C c 1 c n c 2 c c c n c 2 n 1
N c 1 c ( Br ) c c c c 1 C = O 	N c 1 c ( Br ) c c c c 1 C O
O = C 1 C C C C C C C C C C C C C C 1 	O C 1 C C C C C C C C C C C C C C 1
Br c 1 c c s c 1 . C N C = O 	C N ( C = O ) c 1 c c s c 1
Br c 1 c c c s 1 . O = C 1 C C C N 1 	O = C 1 C C C N 1 c 1 c c c s 1
C C ( N ) = O . C O c 1 c c c c c 1 I 	C O c 1 c c c c c 1 N C ( C ) = O
C C C C C C N . I c 1 c c c c c 1 	N C C C C C C c 1 c c c c c 1
C O C C N . I c 1 c c c c c 1 	C O C C N c 1 c c c c c 1
C 1 C C N C 1 . I c 1 c c c c c 1 	c 1 c c c ( N 2 C C C C 2 ) c c 1
C 1 C C N C C 1 . I c 1 c c c c c 1 	c 1 c c c ( N 2 C C C C C 2 ) c c 1
C 1 C O C C N 1 . I c 1 c c c c c 1 	c 1 c c c ( N 2 C C O C C 2 ) c c 1
C N 1 C C N C C 1 . I c 1 c c c c c 1 	C N 1 C C N ( c 2 c c c c c 2 ) C C 1
I c 1 c c c c c 1 . N c 1 c c c c c 1 	c 1 c c c ( N c 2 c c c c c 2 ) c c 1
I c 1 c c c c c 1 . O = C 1 C C C N 1 	O = C 1 C C C N 1 c 1 c c c c c 1
C C C C C C N . C O c 1 c c c c c 1 I 	C O c 1 c c c c c 1 C C C C C C N
C C C C O . N # C c 1 c c c c ( I ) c 1 	C C C C O c 1 c c c c ( C # N ) c 1
I c 1 c c c c c 1 . c 1 n c [nH] n 1 	c 1 c c c ( - n 2 c n c n 2 ) c c 1
C C C C C C N . C O c 1 c c c c c 1 Br 	C C C C C C N c 1 c c c c c 1 O C
C C C C C C N . O C c 1 c c c c c 1 Br 	C C C C C C N c 1 c c c c c 1 C O
Br c 1 c c c n c 1 . C C C C C C N 	C C C C C C N c 1 c c c n c 1
C c 1 c c c ( Br ) c c 1 C = O 	C c 1 c c c ( Br ) c c 1 C O
Br P ( Br ) Br . C C C C ( C O ) C C C 	C C C C ( C Br ) C C C
C 1 C C N C C 1 . Cl c 1 c c c c c 1 	c 1 c c c ( N 2 C C C C C 2 ) c c 1
Br c 1 c c c c c 1 . C 1 C C N C C 1 	c 1 c c c ( N 2 C C C C C 2 ) c c 1
Br c 1 c c c c c 1 . S c 1 c c c c c 1 	c 1 c c c ( S c 2 c c c c c 2 ) c c 1
C O c 1 c ( C ) c c c 2 [nH] c c c 1 2 	C O c 1 c ( C ) c c c 2 c 1 C C N 2
O = C 1 c 2 c c c c c 2 C ( = O ) N 1 O 	O = C 1 C C C C C C C 1
C c 1 c c c ( C = N O ) c c 1 	C c 1 c c c ( C # N ) c c 1
C = C c 1 c c c ( Br ) c c 1 . C C = O 	C = C c 1 c c c ( C ( C ) O ) c c 1
C O N = O . N # C C c 1 c c s c 1 	N # C C ( = N O ) c 1 c c s c 1
C O N = O . N # C C c 1 c c c s 1 	N # C C ( = N O ) c 1 c c c s 1
C = C ( C ) C . O C C C Cl 	C C ( C ) ( C ) O C C C Cl
C C ( O ) S . C C C C C C C C C C Br 	C C C C C C C C C C S C ( C ) O
N # C C c 1 c c c c c 1 N . O = N [O-] 	N # C c 1 n [nH] c 2 c c c c c 1 2
Cl c 1 c c c ( Br ) c n 1 . I I 	Cl c 1 c c ( I ) c ( Br ) c n 1
Br Br . C c 1 c c c 2 c ( c 1 ) O C O 2 	C c 1 c c 2 c ( c c 1 Br ) O C O 2
Br c 1 n c c s 1 . C # C C C C 	C C C C # C c 1 n c c s 1
Br c 1 n c c s 1 . C # C C O C 	C O C C # C c 1 n c c s 1
Br Br . c 1 c c c 2 [nH] n c c 2 c 1 	Br c 1 n [nH] c 2 c c c c c 1 2
C C C C O . C S ( = O ) ( = O ) Cl 	C C C C O S ( C ) ( = O ) = O
C = O . O = C ( O ) C 1 C C N C C 1 	C N 1 C C C ( C ( = O ) O ) C C 1
C O N . O = C c 1 c c c ( F ) c c 1 	C O N = C c 1 c c c ( F ) c c 1
C O N = C c 1 c c c ( F ) c c 1 	C O N C c 1 c c c ( F ) c c 1
C O N = C c 1 c c c ( F ) c c 1 	C O N C c 1 c c c ( F ) c c 1
C O N . O = C c 1 c c c c ( F ) c 1 	C O N = C c 1 c c c c ( F ) c 1
C O N = C c 1 c c c c ( F ) c 1 	C O N C c 1 c c c c ( F ) c 1
C O N . O = C c 1 c c c c c 1 F 	C O N = C c 1 c c c c c 1 F
C O N = C c 1 c c c c c 1 F 	C O N C c 1 c c c c c 1 F
C O N . O = C C c 1 c c c ( F ) c c 1 	C O N = C C c 1 c c c ( F ) c c 1
C C O N . O = C c 1 c c c ( F ) c c 1 	C C O N = C c 1 c c c ( F ) c c 1
C C O N = C c 1 c c c ( F ) c c 1 	C C O N C c 1 c c c ( F ) c c 1
C O N . C c 1 c c c c c 1 C = O 	C O N = C c 1 c c c c c 1 C
C O N = C c 1 c c c c c 1 C 	C O N C c 1 c c c c c 1 C
C O N . C O c 1 c c c ( C = O ) c c 1 	C O N = C c 1 c c c ( O C ) c c 1
C O N = C c 1 c c c ( O C ) c c 1 	C O N C c 1 c c c ( O C ) c c 1
C O N . O = C c 1 c c c ( F ) c c 1 F 	C O N = C c 1 c c c ( F ) c c 1 F
C O N = C c 1 c c c ( C # N ) c c 1 	C O N C c 1 c c c ( C # N ) c c 1
C O N = C c 1 c c c ( C ) c c 1 	C O N C c 1 c c c ( C ) c c 1
C O N . C c 1 c c ( C = O ) c c c 1 F 	C O N = C c 1 c c c ( F ) c ( C ) c 1
C O N = C c 1 c c c ( F ) c ( C ) c 1 	C O N C c 1 c c c ( F ) c ( C ) c 1
C O N . C c 1 c c c ( C = O ) c c 1 F 	C O N = C c 1 c c c ( C ) c ( F ) c 1
C O N = C c 1 c c c ( C ) c ( F ) c 1 	C O N C c 1 c c c ( C ) c ( F ) c 1
C O N = C c 1 c c c ( F ) c c 1 Cl 	C O N C c 1 c c c ( F ) c c 1 Cl
C O N = C c 1 c c c c c 1 O C ( C ) C 	C O N C c 1 c c c c c 1 O C ( C ) C
C O N . O = C C C c 1 c c c ( F ) c c 1 	C O N = C C C c 1 c c c ( F ) c c 1
C O N = C C C c 1 c c c ( F ) c c 1 	C O N C C C c 1 c c c ( F ) c c 1
C C ( C ) O C ( = O ) Cl . N C C Br 	C C ( C ) O C ( = O ) N C C Br
C O c 1 c c c 2 c c [nH] c 2 c 1 	O c 1 c c c 2 c c [nH] c 2 c 1
Br c 1 c c c c n 1 . C N ( C ) C = O 	O = C c 1 c c c n c 1 Br
C = C ( C C ( = O ) O C ) C ( = O ) O C 	C O C ( = O ) C C ( C ) C ( = O ) O C
C c 1 c c c n c 1 C . O = [Se] = O 	C c 1 c c c n c 1 C = O
Br C 1 C c 2 c c c c c 2 1 . O C C O 	O C C O C 1 C c 2 c c c c c 2 1
Br C C C O c 1 c c c c c 1 . C N 	C N C C C O c 1 c c c c c 1
Br C C = C c 1 c c c c c 1 . C = C C N 	C = C C N C C = C c 1 c c c c c 1
C [S-] . O = C c 1 s c c c 1 Br 	C S c 1 c c s c 1 C = O
C S c 1 c c s c 1 C = O 	C S c 1 c c s c 1 C O
C C O C ( = O ) C c 1 c c c c n 1 	C C O C ( = O ) C C 1 C C C C N 1
C O c 1 n c c c c 1 C C ( = O ) O 	C O c 1 n c c c c 1 C C O
C # C C O . F c 1 c c c c c 1 I 	O C C # C c 1 c c c c c 1 F
C O c 1 c c c ( - c 2 c c c s 2 ) c c 1 	O c 1 c c c ( - c 2 c c c s 2 ) c c 1
F F . O = C ( F ) C C ( = O ) F . [F-] 	O = C ( F ) C ( F ) ( F ) C ( = O ) F
C O c 1 n c ( F ) c n c 1 C ( N ) = O 	N C ( = O ) c 1 n c c ( F ) n c 1 O
C O C = C c 1 c c c c ( O C ) c 1 O C 	C O c 1 c c c c ( C C = O ) c 1 O C
C O c 1 c c c c c 1 Br . [NH4+] 	C O c 1 c c ( N ) c c c 1 Br
C O c 1 c c ( I ) c c ( O C ) c 1 O C 	C O c 1 c c ( I ) c c ( O C ) c 1 O
O = C c 1 c c c c ( O C C 2 C C 2 ) c 1 	O C c 1 c c c c ( O C C 2 C C 2 ) c 1
C = C C C C C C C C . C C O C ( C ) = O 	C C C C C C C C ( = O ) O
Br C c 1 c c c c c 1 . O C C N C C O 	O C C N ( C C O ) C c 1 c c c c c 1
C O C ( Cl ) Cl . C S c 1 c c c c c 1 C 	C S c 1 c c c ( C = O ) c c 1 C
C S c 1 c c c ( C = O ) c c 1 C 	C S c 1 c c c ( C O ) c c 1 C
C O c 1 c c c ( C # N ) c c 1 O C 	N # C c 1 c c c ( O ) c ( O ) c 1
C C O c 1 c c ( C # N ) c c c 1 O 	N # C c 1 c c c ( O ) c ( O ) c 1
C C O c 1 c c c ( C # N ) c c 1 O C C 	N # C c 1 c c c ( O ) c ( O ) c 1
N # C c 1 c c c 2 c ( c 1 ) O C O 2 	N # C c 1 c c c ( O ) c ( O ) c 1
C N C ( C ) C . O = C ( Br ) C Br 	C C ( C ) N ( C ) C ( = O ) C Br
N # C c 1 c c s c 1 C Br . [C-] # N 	N # C C c 1 s c c c 1 C # N
C O c 1 c c c 2 c ( c 1 ) C = C C C 2 C 	C O c 1 c c c 2 c ( C ) c c c c 2 c 1
O = C ( Cl ) C C Cl . S C C 1 C S C S 1 	O = C ( C C Cl ) S C C 1 C S C S 1
C = C O C C O . C C O C ( C ) = O 	C = C O C C O C C 1 C O 1
F c 1 c c c c ( F ) n 1 . N N 	N N c 1 c c c c ( F ) n 1
I c 1 c c c 2 c ( c 1 ) O C O 2 	c 1 c c c 2 c ( c 1 ) O C O 2
O = C c 1 c c n c 2 c c c c c 1 2 	c 1 c c c 2 n c c c c 2 c 1
O = C C c 1 c c c c 2 s c c c 1 2 	O C C c 1 c c c c 2 s c c c 1 2
N C ( = O ) C C C ( = O ) [O-] . N O 	N C ( = O ) C C C ( = O ) N O
Cl C C C C Br . c 1 c [nH] n n 1 	Cl C C C C n 1 c c n n 1
Cl C C C C C Br . c 1 c [nH] n n 1 	Cl C C C C C n 1 c c n n 1
Cl C C C C Br . c 1 c [nH] c n 1 	Cl C C C C n 1 c c n c 1
C O C ( = O ) c 1 n c ( Cl ) c n c 1 Cl 	O = C ( O ) c 1 n c ( Cl ) c n c 1 Cl
C = C C O c 1 n c c ( F ) n c 1 C # N 	N # C c 1 n c ( F ) c [nH] c 1 = O
N . N # C c 1 n c ( F ) c n c 1 F 	N # C c 1 n c ( F ) c n c 1 N
F F . N # C c 1 n c c n c 1 N 	N # C c 1 n c ( F ) c n c 1 N
C O C ( = O ) c 1 n c c n c 1 N . F F 	C O C ( = O ) c 1 n c ( F ) c n c 1 N
F F . N C ( = O ) c 1 n c c n c 1 N 	N C ( = O ) c 1 n c ( F ) c n c 1 N
F F . N C ( = O ) c 1 n c c n c 1 O 	N C ( = O ) c 1 n c ( F ) c n c 1 O
N # C c 1 c n c c ( Cl ) n 1 . [F-] 	N # C c 1 c n c c ( F ) n 1
F F . N # C c 1 n c c n c 1 Cl 	N # C c 1 n c ( F ) c n c 1 Cl
C O C ( = O ) c 1 n c c n c 1 Cl . F F 	C O C ( = O ) c 1 n c ( F ) c n c 1 Cl
O = C ( O ) c 1 c c c n c 1 F 	O C c 1 c c c n c 1 F
C O C ( = O ) c 1 c c c n c 1 C 	C c 1 n c c c c 1 C O
O = C ( O ) c 1 c c c ( F ) n c 1 	O C c 1 c c c ( F ) n c 1
Br c 1 c c c c c 1 . C N N . S = C = S 	C N ( N ) C ( = S ) c 1 c c c c c 1
C C C ( C C ) C Br . O = C = O 	C C C ( C C ) C C ( = O ) O
I I . O c 1 c c n c ( O ) c 1 	O c 1 c c n c ( O ) c 1 I
N c 1 c c c c ( C ( = O ) O ) c 1 	N C 1 C C C C ( C ( = O ) O ) C 1
C N C C O . C O C C Br 	C O C C N ( C ) C C O
Br c 1 c n c c ( Br ) c 1 . C O 	C O c 1 c n c c ( Br ) c 1
Br c 1 c n c c ( Br ) c 1 . C C O 	C C O c 1 c n c c ( Br ) c 1
Br c 1 c n c c ( Br ) c 1 . C C C O 	C C C O c 1 c n c c ( Br ) c 1
C c 1 c c ( Br ) c n c 1 N . O = N [O-] 	C c 1 c c ( Br ) c n c 1 O
C = O . C C C C C ( C = O ) C C 	C C C C C ( C = O ) ( C C ) C O
C C O C ( = O ) [C@H] 1 C C C N C 1 	C C O C ( = O ) [C@H] 1 C C C N C 1
C C ( C ) ( C ) N 1 C C C ( = O ) C C 1 	C C ( C ) ( C ) N 1 C C C ( O ) C C 1
C O c 1 c c c c ( C C N ) c 1 . O = C O 	C O c 1 c c c c ( C C N C = O ) c 1
C S c 1 c c c c ( C ( = O ) O ) c 1 	C S c 1 c c c c ( C O ) c 1
C S c 1 c c c c ( C Cl ) c 1 . [C-] # N 	C S c 1 c c c c ( C C # N ) c 1
C c 1 c c c c c 1 . O C C C O 	O = C c 1 c c c c c 1 O
C / C = C / C ( = O ) O . C C ( C ) O 	C / C = C / C ( = O ) O C ( C ) C
N # C c 1 c c c ( C O ) c c 1 	N C c 1 c c c ( C O ) c c 1
N c 1 c c c c ( F ) c 1 C ( = O ) O 	N c 1 c c c c ( F ) c 1 C O
C N C . N c 1 n c ( O ) c c ( Cl ) n 1 	C N ( C ) c 1 c c ( O ) n c ( N ) n 1
C = C c 1 c c c ( Br ) c c 1 F 	C C c 1 c c c ( Br ) c c 1 F
C = C c 1 c c ( Br ) c c c 1 F 	C C c 1 c c ( Br ) c c c 1 F
C C [Si] ( Cl ) ( Cl ) C C . C [N-] C 	C C [Si] ( Cl ) ( C C ) N ( C ) C
C C ( C ) C = O . S C C C S 	C C ( C ) C 1 S C C C S 1
N O . O = C ( Cl ) O c 1 c c c c c 1 	O = C ( N O ) O c 1 c c c c c 1
N C ( = O ) c 1 c c c ( = O ) [nH] n 1 	N # C c 1 c c c ( = O ) [nH] n 1
C O c 1 c c ( C ( N ) = O ) o n 1 	C O c 1 c c ( C # N ) o n 1
C I . Cl c 1 n c 2 c c c c c 2 [nH] 1 	C n 1 c ( Cl ) n c 2 c c c c c 2 1
O = C 1 c 2 c c c c c 2 C ( = O ) N 1 O 	O = C 1 N C ( = O ) c 2 c c c c c 2 1
Br Br . C O c 1 c c ( C ) c c c 1 C 	C O c 1 c c ( C ) c ( Br ) c c 1 C
Br c 1 c n c c ( Br ) c 1 . C O 	C O c 1 c n c c ( Br ) c 1
I I . c 1 c n c 2 [nH] c c c 2 c 1 	I c 1 c [nH] c 2 n c c c c 1 2
N C 1 C C 2 C C 1 C 1 C = C C C 2 1 	N C 1 C C 2 C C 1 C 1 C C C C 2 1
N . O = C 1 C C 2 C C 1 C 1 C C C C 2 1 	N C 1 C C 2 C C 1 C 1 C C C C 2 1
O N = C 1 C C 2 C C 1 C 1 C = C C C 2 1 	N C 1 C C 2 C C 1 C 1 C C C C 2 1
O = C 1 C C 2 C C 1 C 1 C C C C 2 1 	O C 1 C C 2 C C 1 C 1 C C C C 2 1
C O c 1 c c c c c 1 . [Cl-] 	C O c 1 c c c c c 1 Cl
C c 1 c c ( C ) c c ( C ) c 1 . [Cl-] 	C c 1 c c ( C ) c ( Cl ) c ( C ) c 1
C C ( = O ) c 1 c c c c c 1 . [Cl-] 	O = C ( C Cl ) c 1 c c c c c 1
O C 1 C C C C c 2 c c c c c 2 1 	C 1 = C c 2 c c c c c 2 C C C 1
C I . O = C ( O ) C 1 C C O C C 1 	C C 1 ( C ( = O ) O ) C C O C C 1
Br Br . c 1 c c c 2 s c c c 2 c 1 	Br c 1 c s c 2 c c c c c 1 2
O = C ( [O-] ) O . O c 1 c c c n c 1 Cl 	O C c 1 c c c ( O ) c ( Cl ) n 1
I I . O C c 1 c c c ( O ) c ( Cl ) n 1 	O C c 1 c c ( I ) c ( O ) c ( Cl ) n 1
C = C 1 C ( = O ) C 2 C C N 1 C C 2 	C C 1 C ( = O ) C 2 C C N 1 C C 2
I I . O = C ( O ) c 1 c c c c ( O ) c 1 	O = C ( O ) c 1 c c c ( I ) c ( O ) c 1
C 1 C C O C 1 . O = C 1 N C C O 1 	O = c 1 [nH] c 2 c c c c c 2 o 1
C C C C N ( C C C C ) C C C Cl 	C C C C N ( C C C C ) C C C Cl
C c 1 c c ( Br ) c c ( Br ) n 1 . N 	C c 1 c c ( Br ) c c ( N ) n 1
C C ( = O ) c 1 c c c ( F ) c ( N ) c 1 	C C ( O ) c 1 c c c ( F ) c ( N ) c 1
C c 1 c ( N ) c c c c 1 Br . O = N [O-] 	C c 1 c ( O ) c c c c 1 Br
N N c 1 c n n c 2 c c c ( Br ) c c 1 2 	Br c 1 c c c 2 n n c c c 2 c 1
N N . O = C c 1 c c ( Br ) c c c 1 F 	Br c 1 c c c 2 [nH] n c c 2 c 1
O = C c 1 c c ( Br ) c c c 1 F . [OH-] 	O = C ( O ) c 1 c c ( Br ) c c c 1 F
C C O C ( = O ) C ( = O ) C Br . N O 	C C O C ( = O ) C ( C Br ) = N O
N c 1 c c c ( Br ) c c 1 N . O = N [O-] 	Br c 1 c c c 2 [nH] n n c 2 c 1
O = c 1 c c o c 2 c c c c ( O ) c 1 2 	O c 1 c c c c 2 c 1 C C C O 2
C O c 1 c c c ( C = O ) c ( O ) c 1 	C O c 1 c c c ( C ) c ( O ) c 1
O = C 1 C C c 2 c ( O ) c c c c 2 1 	O c 1 c c c c 2 c 1 C C C 2
C O c 1 n c ( O C ) n c ( O C ) n 1 . N 	C O c 1 n c ( N ) n c ( O C ) n 1
